Keyword,Intent,Relevance,Related %,Volume,Trend,Pot. Traffic,PKD %,KD %,CPC (USD),Com.,SF,Results,Updated
making a qr code,Informational,n/a,0,1.3K,,n/a,n/a,91,2.30,0.71,Go to a snapshot of the SERP for making a qr code,126,1 month
metro esim qr code,Informational,n/a,0,1.3K,,n/a,n/a,28,5.45,0.01,6,100,1 month
micro qr code,Informational,n/a,0,1.3K,,n/a,n/a,22,1.84,0.01,Go to a snapshot of the SERP for micro qr code,65,1 month
mii qr codes tomodachi life,Informational,n/a,0,1.3K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for mii qr codes tomodachi life,135,1 month
minecraft qr code easter egg,Informational,n/a,0,1.3K,,n/a,n/a,28,0.00,0.33,Go to a snapshot of the SERP for minecraft qr code easter egg,110,1 month
monkey qr,Informational,n/a,0,1.3K,,n/a,n/a,40,0.35,0.20,Go to a snapshot of the SERP for monkey qr,114,1 month
monkey qr code generator,Commercial,n/a,0,1.3K,,n/a,n/a,73,0.45,0.28,Go to a snapshot of the SERP for monkey qr code generator,118,1 month
name card qr code generator,Informational,n/a,0,1.3K,,n/a,n/a,55,4.49,0.63,Go to a snapshot of the SERP for name card qr code generator,182,1 month
online barcode scanner,Commercial,n/a,0,1.3K,,n/a,n/a,65,0.77,0.21,4,117,1 month
online scanner,Commercial,n/a,0,1.3K,,n/a,n/a,80,1.41,0.10,3,108,1 month
orange qr code,Informational,n/a,0,1.3K,,n/a,n/a,17,3.53,0.33,Go to a snapshot of the SERP for orange qr code,9,1 month
oysiyl qr code,Navigational,n/a,0,1.3K,,n/a,n/a,28,0.00,0.01,Go to a snapshot of the SERP for oysiyl qr code,102,1 month
pksm qr code install,Informational,n/a,0,1.3K,,n/a,n/a,23,0.00,0.33,4,106,1 month
pokemon sun ultra qr codes,Informational,n/a,0,1.3K,,n/a,n/a,25,0.00,0.33,Go to a snapshot of the SERP for pokemon sun ultra qr codes,182,1 month
print qr code,Informational,n/a,0,1.3K,,n/a,n/a,96,2.05,0.04,Go to a snapshot of the SERP for print qr code,128,1 month
qode qr,Commercial,n/a,0,1.3K,,n/a,n/a,79,0.00,0.02,Go to a snapshot of the SERP for qode qr,123,1 month
qr barcode maker,Informational,n/a,0,1.3K,,n/a,n/a,62,1.68,0.60,Go to a snapshot of the SERP for qr barcode maker,203,1 month
qr barcode reader for pc,Informational | Commercial,n/a,0,1.3K,,n/a,n/a,49,0.22,0.11,Go to a snapshot of the SERP for qr barcode reader for pc,163,1 month
qr builder,Commercial,n/a,0,1.3K,,n/a,n/a,90,1.68,0.60,Go to a snapshot of the SERP for qr builder,132,1 month
qr code business cards,Commercial,n/a,0,1.3K,,n/a,n/a,37,3.32,1.00,8,188,1 month
qr code create,Commercial,n/a,0,1.3K,,n/a,n/a,88,1.47,0.69,4,126,1 month
qr code de instagram,Informational,n/a,0,1.3K,,n/a,n/a,34,0.00,0.33,5,106,1 month
qr code dots,Informational,n/a,0,1.3K,,n/a,n/a,88,2.53,0.33,Go to a snapshot of the SERP for qr code dots,130,1 month
qr code ds,Informational,n/a,0,1.3K,,n/a,n/a,38,0.00,0.33,Go to a snapshot of the SERP for qr code ds,172,1 month
qr code for business card,Informational,n/a,0,1.3K,,n/a,n/a,48,3.34,1.00,Go to a snapshot of the SERP for qr code for business card,157,1 month
qr code for camera,Informational,n/a,0,1.3K,,n/a,n/a,78,1.35,0.33,Go to a snapshot of the SERP for qr code for camera,177,1 month
qr code from photo,Informational,n/a,0,1.3K,,n/a,n/a,43,1.03,0.07,Go to a snapshot of the SERP for qr code from photo,126,1 month
qr code generator dynamisch,Informational,n/a,0,1.3K,,n/a,n/a,87,6.59,0.29,7,128,1 month
qr code generator website,Commercial,n/a,0,1.3K,,n/a,n/a,90,3.89,0.35,Go to a snapshot of the SERP for qr code generator website,130,1 month
qr code generators,Informational,n/a,0,1.3K,,n/a,n/a,92,1.44,0.64,Go to a snapshot of the SERP for qr code generators,125,1 month
qr code genrator,Informational,n/a,0,1.3K,,n/a,n/a,94,1.55,0.64,7,127,1 month
qr code htc,Informational,n/a,0,1.3K,,n/a,n/a,19,0.00,0.33,Go to a snapshot of the SERP for qr code htc,109,1 month
qr code maker google,Informational,n/a,0,1.3K,,n/a,n/a,70,1.67,0.57,Go to a snapshot of the SERP for qr code maker google,102,1 month
qr code pokemon ultra sun,Informational,n/a,0,1.3K,,n/a,n/a,26,0.00,0.33,Go to a snapshot of the SERP for qr code pokemon ultra sun,144,1 month
qr code read,Informational,n/a,0,1.3K,,n/a,n/a,72,0.84,0.01,Go to a snapshot of the SERP for qr code read,123,1 month
qr code rickroll,Informational,n/a,0,1.3K,,n/a,n/a,29,0.53,0.05,6,108,1 month
qr code rose,Informational,n/a,0,1.3K,,n/a,n/a,15,0.00,0.33,6,115,1 month
qr code scanner app android,Informational,n/a,0,1.3K,,n/a,n/a,52,0.79,0.33,6,141,1 month
qr code scanner app iphone,Informational,n/a,0,1.3K,,n/a,n/a,54,1.02,0.01,Go to a snapshot of the SERP for qr code scanner app iphone,140,1 month
qr code scanner for pc,Informational | Commercial,n/a,0,1.3K,,n/a,n/a,57,0.22,0.11,Go to a snapshot of the SERP for qr code scanner for pc,142,1 month
qr code scanner free,Informational,n/a,0,1.3K,,n/a,n/a,67,0.86,0.51,6,127,1 month
qr code test,Informational,n/a,0,1.3K,,n/a,n/a,53,0.98,0.04,Go to a snapshot of the SERP for qr code test,124,1 month
qr code what does qr stand for,Informational,n/a,0,1.3K,,n/a,n/a,33,0.13,0.04,Go to a snapshot of the SERP for qr code what does qr stand for,156,1 month
qr code with dinosaur,Informational,n/a,0,1.3K,,n/a,n/a,4,1.22,0.33,Go to a snapshot of the SERP for qr code with dinosaur,108,1 month
qr codes for clash royale,Informational,n/a,0,1.3K,,n/a,n/a,32,0.00,0.33,5,134,1 month
qr definition,Informational,n/a,0,1.3K,,n/a,n/a,67,0.20,0.02,Go to a snapshot of the SERP for qr definition,119,1 month
qr image reader,Informational,n/a,0,1.3K,,n/a,n/a,36,0.75,0.19,Go to a snapshot of the SERP for qr image reader,125,1 month
qr link generator,Commercial,n/a,0,1.3K,,n/a,n/a,86,1.40,0.13,4,129,1 month
qr me,Navigational,n/a,0,1.3K,,n/a,n/a,61,1.10,0.50,Go to a snapshot of the SERP for qr me,129,1 month
qr meaning,Informational,n/a,0,1.3K,,n/a,n/a,66,0.27,0.01,6,127,1 month
qr monkey generator,Navigational,n/a,0,1.3K,,n/a,n/a,69,0.45,0.28,Go to a snapshot of the SERP for qr monkey generator,8,1 month
qr png,Informational,n/a,0,1.3K,,n/a,n/a,35,2.09,0.09,Go to a snapshot of the SERP for qr png,107,1 month
qr qr,Informational,n/a,0,1.3K,,n/a,n/a,68,0.90,0.30,Go to a snapshot of the SERP for qr qr,137,1 month
qr test online,Informational,n/a,0,1.3K,,n/a,n/a,53,0.25,0.01,Go to a snapshot of the SERP for qr test online,106,1 month
qr to link,Informational,n/a,0,1.3K,,n/a,n/a,62,1.05,0.66,4,130,1 month
qr writer,Commercial,n/a,0,1.3K,,n/a,n/a,99,1.28,0.66,8,161,1 month
qrcode reading,Informational,n/a,0,1.3K,,n/a,n/a,82,0.84,0.01,4,127,1 month
qrコード,Informational,n/a,0,1.3K,,n/a,n/a,65,0.80,0.10,Go to a snapshot of the SERP for qrコード,137,1 month
rick roll qr code sticker,Informational,n/a,0,1.3K,,n/a,n/a,21,0.21,0.09,Go to a snapshot of the SERP for rick roll qr code sticker,166,1 month
round qr code,Informational,n/a,0,1.3K,,n/a,n/a,35,1.49,0.17,7,81,1 month
scan picture,Informational,n/a,0,1.3K,,n/a,n/a,55,0.98,0.96,6,123,1 month
scan qr code or go to yt.be/activate,n/a,n/a,0,1.3K,,n/a,n/a,n/a,0.00,0.33,n/a,n/a,Refresh
scanner online,Commercial,n/a,0,1.3K,,n/a,n/a,70,1.12,0.17,4,103,1 month
shiny latias qr code,Informational,n/a,0,1.3K,,n/a,n/a,24,0.00,0.33,Go to a snapshot of the SERP for shiny latias qr code,61.9K,1 month
shopify qr code generator,Transactional | Navigational,n/a,0,1.3K,,n/a,n/a,42,3.11,0.10,5,103,1 month
spanish inquisition qr code,Informational,n/a,0,1.3K,,n/a,n/a,21,0.00,0.33,Go to a snapshot of the SERP for spanish inquisition qr code,33K,1 month
static qr code generator,Informational,n/a,0,1.3K,,n/a,n/a,91,1.55,0.62,Go to a snapshot of the SERP for static qr code generator,20,1 month
steam qr code,Informational,n/a,0,1.3K,,n/a,n/a,49,0.00,0.33,Go to a snapshot of the SERP for steam qr code,107,1 month
t-mobile esim qr code,Informational,n/a,0,1.3K,,n/a,n/a,40,1.73,0.02,Go to a snapshot of the SERP for t-mobile esim qr code,100,1 month
tmobile qr code,Informational,n/a,0,1.3K,,n/a,n/a,43,0.90,0.33,Go to a snapshot of the SERP for tmobile qr code,53,1 month
tomdachi life qr codes,Informational,n/a,0,1.3K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for tomdachi life qr codes,116,1 month
tomodachi life mii qr codes,Informational,n/a,0,1.3K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for tomodachi life mii qr codes,190,1 month
url generator,Commercial,n/a,0,1.3K,,n/a,n/a,100,1.87,0.25,Go to a snapshot of the SERP for url generator,132,1 month
vcard qr code,Informational,n/a,0,1.3K,,n/a,n/a,33,2.78,0.53,8,113,1 month
visit japan qr code,Informational,n/a,0,1.3K,,n/a,n/a,40,1.03,0.05,Go to a snapshot of the SERP for visit japan qr code,107,1 month
wedding qr code for photos,Informational,n/a,0,1.3K,,n/a,n/a,19,2.16,1.00,Go to a snapshot of the SERP for wedding qr code for photos,168,1 month
whatsapp qr code,Informational | Navigational,n/a,0,1.3K,,n/a,n/a,23,1.24,0.08,Go to a snapshot of the SERP for whatsapp qr code,85,1 month
wix qr code generator,Transactional | Navigational,n/a,0,1.3K,,n/a,n/a,27,2.51,0.11,3,107,1 month
yo kai watch 5 star coin qr codes,Informational | Transactional,n/a,0,1.3K,,n/a,n/a,22,0.00,0.33,Go to a snapshot of the SERP for yo kai watch 5 star coin qr codes,146,1 month
3ds minecraft qr code,Informational,n/a,0,1.0K,,n/a,n/a,7,0.00,0.33,5,134,1 month
67 qr code clash royale,Informational,n/a,0,1.0K,,n/a,n/a,28,0.00,0.33,8,116,1 month
adobe qr generator,Transactional | Navigational,n/a,0,1.0K,,n/a,n/a,43,2.13,0.04,Go to a snapshot of the SERP for adobe qr generator,n/a,1 month
app qr code,Informational,n/a,0,1.0K,,n/a,n/a,51,1.11,0.52,Go to a snapshot of the SERP for app qr code,161,1 month
apple pay qr code,Informational,n/a,0,1.0K,,n/a,n/a,30,5.32,0.09,Go to a snapshot of the SERP for apple pay qr code,107,1 month
application qr code generator,Informational,n/a,0,1.0K,,n/a,n/a,80,2.04,0.13,Go to a snapshot of the SERP for application qr code generator,136,1 month
ash qr code,Informational,n/a,0,1.0K,,n/a,n/a,19,0.00,0.33,Go to a snapshot of the SERP for ash qr code,98,1 month
barcode and qr,Informational,n/a,0,1.0K,,n/a,n/a,40,1.13,0.17,Go to a snapshot of the SERP for barcode and qr,126,1 month
barcode reading,Informational,n/a,0,1.0K,,n/a,n/a,69,0.96,0.53,Go to a snapshot of the SERP for barcode reading,65,1 month
bighit audition qr code,Informational,n/a,0,1.0K,,n/a,n/a,32,0.00,0.33,7,65K,1 month
bitcoin qr code,Informational,n/a,0,1.0K,,n/a,n/a,56,2.65,0.05,6,121,1 month
breloom qr code,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,Go to a snapshot of the SERP for breloom qr code,52.6K,1 month
can you draw a qr code,Informational,n/a,0,1.0K,,n/a,n/a,24,1.46,0.33,Go to a snapshot of the SERP for can you draw a qr code,123,1 month
cash app qr code,Informational,n/a,0,1.0K,,n/a,n/a,17,1.65,0.08,Go to a snapshot of the SERP for cash app qr code,90,1 month
chrome qr code generator,Informational,n/a,0,1.0K,,n/a,n/a,41,1.71,0.11,4,116,1 month
circular qr code,Informational,n/a,0,1.0K,,n/a,n/a,35,1.83,0.22,Go to a snapshot of the SERP for circular qr code,80,1 month
clash royale emote qr codes,Informational | Transactional,n/a,0,1.0K,,n/a,n/a,27,0.00,0.33,6,103,1 month
clash royale emotes qr code,Informational,n/a,0,1.0K,,n/a,n/a,29,0.00,0.33,Go to a snapshot of the SERP for clash royale emotes qr code,105,1 month
clash royale qr code,Informational,n/a,0,1.0K,,n/a,n/a,33,0.00,0.33,Go to a snapshot of the SERP for clash royale qr code,96,1 month
codigo qr con logo,Informational,n/a,0,1.0K,,n/a,n/a,55,0.00,0.33,6,121,1 month
codigos qr,Informational,n/a,0,1.0K,,n/a,n/a,82,0.82,0.29,Go to a snapshot of the SERP for codigos qr,135,1 month
crear qr,Informational,n/a,0,1.0K,,n/a,n/a,69,0.66,0.57,5,130,1 month
creat qr code,Commercial,n/a,0,1.0K,,n/a,n/a,92,2.16,0.73,Go to a snapshot of the SERP for creat qr code,128,1 month
create a qr code for a link,Informational,n/a,0,1.0K,,n/a,n/a,88,3.06,0.73,Go to a snapshot of the SERP for create a qr code for a link,168,1 month
create free qr code generator,Commercial,n/a,0,1.0K,,n/a,n/a,92,2.02,0.73,Go to a snapshot of the SERP for create free qr code generator,157,1 month
create qr code for link,Informational,n/a,0,1.0K,,n/a,n/a,93,3.06,0.73,Go to a snapshot of the SERP for create qr code for link,170,1 month
create qr code for pdf,Informational | Commercial,n/a,0,1.0K,,n/a,n/a,38,2.57,0.52,Go to a snapshot of the SERP for create qr code for pdf,158,1 month
create qr code in canva,Informational,n/a,0,1.0K,,n/a,n/a,36,1.92,0.54,Go to a snapshot of the SERP for create qr code in canva,136,1 month
create qr code online free,Commercial,n/a,0,1.0K,,n/a,n/a,90,1.50,0.15,6,162,1 month
create scan code,Informational,n/a,0,1.0K,,n/a,n/a,93,2.80,0.74,Go to a snapshot of the SERP for create scan code,122,1 month
create your own qr code,Informational,n/a,0,1.0K,,n/a,n/a,94,2.13,0.66,7,168,1 month
código qr,Informational,n/a,0,1.0K,,n/a,n/a,73,0.82,0.29,Go to a snapshot of the SERP for código qr,60,1 month
dino qr code,Informational,n/a,0,1.0K,,n/a,n/a,17,0.00,0.33,7,116,1 month
dynamic qr codes,Informational | Commercial,n/a,0,1.0K,,n/a,n/a,38,8.15,0.35,Go to a snapshot of the SERP for dynamic qr codes,127,1 month
facebook qr code generator,Informational,n/a,0,1.0K,,n/a,n/a,27,2.23,0.17,Go to a snapshot of the SERP for facebook qr code generator,89,1 month
fb qr code,Informational,n/a,0,1.0K,,n/a,n/a,43,1.81,0.35,Go to a snapshot of the SERP for fb qr code,102,1 month
free create qr code,Informational | Commercial,n/a,0,1.0K,,n/a,n/a,95,2.02,0.73,Go to a snapshot of the SERP for free create qr code,126,1 month
free online qr code maker,Commercial,n/a,0,1.0K,,n/a,n/a,92,2.00,0.78,Go to a snapshot of the SERP for free online qr code maker,157,1 month
free qr codes maker,Commercial,n/a,0,1.0K,,n/a,n/a,92,2.02,0.73,Go to a snapshot of the SERP for free qr codes maker,19,1 month
generar codigo qr,Informational,n/a,0,1.0K,,n/a,n/a,62,0.89,0.29,4,114,1 month
google qr code maker,Informational,n/a,0,1.0K,,n/a,n/a,75,1.67,0.57,Go to a snapshot of the SERP for google qr code maker,105,1 month
google qr code scanner,Informational,n/a,0,1.0K,,n/a,n/a,74,0.73,0.32,Go to a snapshot of the SERP for google qr code scanner,173,1 month
group wechat melayu qr code,Informational,n/a,0,1.0K,,n/a,n/a,25,0.00,0.33,5,140,1 month
hello neighbour qr code,Informational,n/a,0,1.0K,,n/a,n/a,25,0.00,0.33,8,107,1 month
how can i create a qr code,Informational,n/a,0,1.0K,,n/a,n/a,87,2.40,0.64,Go to a snapshot of the SERP for how can i create a qr code,165,1 month
how do i create qr codes,Informational,n/a,0,1.0K,,n/a,n/a,87,2.61,0.69,Go to a snapshot of the SERP for how do i create qr codes,159,1 month
how do i scan a code,Informational,n/a,0,1.0K,,n/a,n/a,56,0.55,0.57,7,192,1 month
how do i scan a qr code on my phone,Informational,n/a,0,1.0K,,n/a,n/a,41,0.79,0.49,9,142,1 month
how do i scan a qr code with my iphone,Informational,n/a,0,1.0K,,n/a,n/a,39,0.64,0.47,Go to a snapshot of the SERP for how do i scan a qr code with my iphone,115,1 month
how to create qr code for website,Informational,n/a,0,1.0K,,n/a,n/a,84,4.02,0.70,Go to a snapshot of the SERP for how to create qr code for website,177,1 month
how to generate qr code for website,Informational,n/a,0,1.0K,,n/a,n/a,85,4.02,0.70,Go to a snapshot of the SERP for how to generate qr code for website,181,1 month
how to make a link a qr code,Informational,n/a,0,1.0K,,n/a,n/a,81,2.95,0.69,7,167,1 month
how to make qr code on canva,Informational,n/a,0,1.0K,,n/a,n/a,36,1.54,0.54,Go to a snapshot of the SERP for how to make qr code on canva,142,1 month
how to scan a qr code from a screenshot,Informational,n/a,0,1.0K,,n/a,n/a,35,0.79,0.31,Go to a snapshot of the SERP for how to scan a qr code from a screenshot,17,1 month
how to scan qr code on iphone screen,Informational,n/a,0,1.0K,,n/a,n/a,38,0.78,0.15,Go to a snapshot of the SERP for how to scan qr code on iphone screen,132,1 month
how to scan qr code on macbook,Informational,n/a,0,1.0K,,n/a,n/a,17,0.73,0.01,Go to a snapshot of the SERP for how to scan qr code on macbook,116,1 month
image of scan,Informational,n/a,0,1.0K,,n/a,n/a,46,1.22,0.36,Go to a snapshot of the SERP for image of scan,134,1 month
japan customs qr code,Informational,n/a,0,1.0K,,n/a,n/a,37,1.36,0.05,Go to a snapshot of the SERP for japan customs qr code,108,1 month
japan immigration qr code,Informational,n/a,0,1.0K,,n/a,n/a,36,1.28,0.06,Go to a snapshot of the SERP for japan immigration qr code,108,1 month
japanese qr codes,Informational,n/a,0,1.0K,,n/a,n/a,34,0.71,0.01,7,130,1 month
kod qr,Informational,n/a,0,1.0K,,n/a,n/a,100,1.01,0.12,Go to a snapshot of the SERP for kod qr,135,1 month
link a qr,Informational,n/a,0,1.0K,,n/a,n/a,87,0.70,0.71,Go to a snapshot of the SERP for link a qr,122,1 month
make a link a qr code,Commercial,n/a,0,1.0K,,n/a,n/a,92,2.73,0.74,7,162,1 month
make a qr code online free,Commercial,n/a,0,1.0K,,n/a,n/a,93,2.00,0.78,Go to a snapshot of the SERP for make a qr code online free,167,1 month
make qr code free online,Commercial,n/a,0,1.0K,,n/a,n/a,91,2.00,0.78,6,174,1 month
make your own qr code,Informational,n/a,0,1.0K,,n/a,n/a,82,2.41,0.66,Go to a snapshot of the SERP for make your own qr code,166,1 month
monster hunter stories stim qr code,Informational,n/a,0,1.0K,,n/a,n/a,22,0.00,0.33,7,104,1 month
olive garden discount qr code,Transactional,n/a,0,1.0K,,n/a,n/a,33,0.23,0.01,Go to a snapshot of the SERP for olive garden discount qr code,89,1 month
omega ruby pokemon qr codes,Informational,n/a,0,1.0K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for omega ruby pokemon qr codes,45,1 month
online qr reader,Informational,n/a,0,1.0K,,n/a,n/a,74,0.66,0.07,Go to a snapshot of the SERP for online qr reader,112,1 month
opencv qr code,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,5,122,1 month
pink coin qr codes yo kai watch 2,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,4,99,1 month
pink qr code,Informational,n/a,0,1.0K,,n/a,n/a,20,1.74,0.01,Go to a snapshot of the SERP for pink qr code,117,1 month
pokemon moon codes qr,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,6,131,1 month
pokemon sun and moon pokemon qr codes,Informational,n/a,0,1.0K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for pokemon sun and moon pokemon qr codes,146,1 month
pokemon sun and moon qr codes,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,Go to a snapshot of the SERP for pokemon sun and moon qr codes,123,1 month
qr & barcode scanner,Informational,n/a,0,1.0K,,n/a,n/a,65,0.93,0.23,Go to a snapshot of the SERP for qr & barcode scanner,202,1 month
qr barcode scanner,Commercial,n/a,0,1.0K,,n/a,n/a,79,0.93,0.59,Go to a snapshot of the SERP for qr barcode scanner,207,1 month
qr code by google,Informational,n/a,0,1.0K,,n/a,n/a,60,1.33,0.48,6,103,1 month
qr code camera,Informational,n/a,0,1.0K,,n/a,n/a,79,0.62,0.04,6,125,1 month
qr code color background,Informational,n/a,0,1.0K,,n/a,n/a,23,0.00,0.33,6,128,1 month
qr code creation,Informational,n/a,0,1.0K,,n/a,n/a,94,1.66,0.68,Go to a snapshot of the SERP for qr code creation,130,1 month
qr code crossword,Informational,n/a,0,1.0K,,n/a,n/a,12,0.00,0.33,4,108,1 month
qr code easter egg,Informational,n/a,0,1.0K,,n/a,n/a,17,0.00,0.33,Go to a snapshot of the SERP for qr code easter egg,112,1 month
qr code examples,Informational,n/a,0,1.0K,,n/a,n/a,30,1.13,0.30,Go to a snapshot of the SERP for qr code examples,127,1 month
qr code for 67 emote,n/a,n/a,0,1.0K,,n/a,n/a,n/a,0.00,0.33,n/a,n/a,Refresh
qr code for website address,Informational,n/a,0,1.0K,,n/a,n/a,89,0.88,0.59,6,123,1 month
qr code from image,Informational,n/a,0,1.0K,,n/a,n/a,34,1.41,0.46,Go to a snapshot of the SERP for qr code from image,124,1 month
qr code generate,Commercial,n/a,0,1.0K,,n/a,n/a,94,1.68,0.60,Go to a snapshot of the SERP for qr code generate,130,1 month
qr code generator monkey,Informational,n/a,0,1.0K,,n/a,n/a,49,0.45,0.28,Go to a snapshot of the SERP for qr code generator monkey,116,1 month
qr code github,Transactional | Navigational,n/a,0,1.0K,,n/a,n/a,52,1.38,0.33,5,108,1 month
qr code grey,Informational,n/a,0,1.0K,,n/a,n/a,22,0.00,0.33,6,159M,1 month
qr code in hello neighbor,Informational,n/a,0,1.0K,,n/a,n/a,23,0.00,0.33,Go to a snapshot of the SERP for qr code in hello neighbor,129,1 month
qr code mein,Navigational,n/a,0,1.0K,,n/a,n/a,76,1.10,0.50,Go to a snapshot of the SERP for qr code mein,134,1 month
qr code menu,Informational,n/a,0,1.0K,,n/a,n/a,25,3.11,0.73,7,124,1 month
qr code not scanning,Informational,n/a,0,1.0K,,n/a,n/a,26,1.27,0.03,Go to a snapshot of the SERP for qr code not scanning,116,1 month
qr code patch,Informational,n/a,0,1.0K,,n/a,n/a,19,0.81,0.01,Go to a snapshot of the SERP for qr code patch,132,1 month
qr code pcb,Informational,n/a,0,1.0K,,n/a,n/a,5,0.00,0.33,6,124,1 month
qr code picture scanner,Informational,n/a,0,1.0K,,n/a,n/a,51,0.62,0.11,6,184,1 month
qr code playstation,Informational,n/a,0,1.0K,,n/a,n/a,24,1.27,0.33,6,165,1 month
qr code png sample,Informational,n/a,0,1.0K,,n/a,n/a,32,0.00,0.33,5,116,1 month
qr code pokemon in sun and moon,Informational,n/a,0,1.0K,,n/a,n/a,27,0.00,0.33,7,138,1 month
qr code scan free,Commercial,n/a,0,1.0K,,n/a,n/a,56,0.93,0.50,Go to a snapshot of the SERP for qr code scan free,127,1 month
qr code sign,Informational,n/a,0,1.0K,,n/a,n/a,21,1.48,1.00,Go to a snapshot of the SERP for qr code sign,139,1 month
qr code site internet,Informational,n/a,0,1.0K,,n/a,n/a,88,2.77,0.28,6,127,1 month
qr code sticker,Commercial,n/a,0,1.0K,,n/a,n/a,16,1.85,1.00,Go to a snapshot of the SERP for qr code sticker,197,1 month
qr code testsieger,Commercial,n/a,0,1.0K,,n/a,n/a,22,0.98,0.04,8,136,1 month
qr code that doesn't expire,Informational | Commercial,n/a,0,1.0K,,n/a,n/a,24,1.98,0.76,Go to a snapshot of the SERP for qr code that doesn't expire,120,1 month
qr code wikipedia,Informational | Transactional,n/a,0,1.0K,,n/a,n/a,42,0.00,0.33,5,105,1 month
qr code yellow,Informational,n/a,0,1.0K,,n/a,n/a,29,0.00,0.33,Go to a snapshot of the SERP for qr code yellow,121,1 month
qr codes for 3ds mii,Informational,n/a,0,1.0K,,n/a,n/a,17,0.00,0.33,7,131,1 month
qr codes for ds,Informational,n/a,0,1.0K,,n/a,n/a,34,0.00,0.33,6,169,1 month
qr codes pokemon sun moon,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,Go to a snapshot of the SERP for qr codes pokemon sun moon,123,1 month
qr code產生器,Informational,n/a,0,1.0K,,n/a,n/a,45,1.41,0.39,5,97,1 month
qr coe,Informational,n/a,0,1.0K,,n/a,n/a,97,1.24,0.35,Go to a snapshot of the SERP for qr coe,125,1 month
qr generator google,Informational,n/a,0,1.0K,,n/a,n/a,70,1.66,0.55,6,125,1 month
qr link,Informational,n/a,0,1.0K,,n/a,n/a,93,0.81,0.59,Go to a snapshot of the SERP for qr link,126,1 month
qr maker online,Commercial,n/a,0,1.0K,,n/a,n/a,91,1.35,0.27,5,131,1 month
qr pokemon sun and moon codes,Informational,n/a,0,1.0K,,n/a,n/a,24,0.00,0.33,6,140,1 month
qr reader for pc,Commercial,n/a,0,1.0K,,n/a,n/a,49,0.22,0.11,Go to a snapshot of the SERP for qr reader for pc,102,1 month
qr scan code,Informational,n/a,0,1.0K,,n/a,n/a,63,0.93,0.44,Go to a snapshot of the SERP for qr scan code,126,1 month
qr scanner for pc,Commercial,n/a,0,1.0K,,n/a,n/a,67,0.22,0.11,Go to a snapshot of the SERP for qr scanner for pc,189,1 month
qr scanner online free,Informational,n/a,0,1.0K,,n/a,n/a,76,0.73,0.04,Go to a snapshot of the SERP for qr scanner online free,97,1 month
qr scanner picture,Informational,n/a,0,1.0K,,n/a,n/a,36,0.53,0.12,Go to a snapshot of the SERP for qr scanner picture,194,1 month
qr test,Informational,n/a,0,1.0K,,n/a,n/a,31,0.99,0.03,5,129,1 month
qr код генератор,Commercial,n/a,0,1.0K,,n/a,n/a,89,0.72,0.26,Go to a snapshot of the SERP for qr код генератор,91,1 month
qrcode creator,Commercial,n/a,0,1.0K,,n/a,n/a,95,1.66,0.68,Go to a snapshot of the SERP for qrcode creator,132,1 month
qrcode-monkey,Informational,n/a,0,1.0K,,n/a,n/a,70,0.80,0.35,Go to a snapshot of the SERP for qrcode-monkey,126,1 month
quart code,Informational,n/a,0,1.0K,,n/a,n/a,91,1.23,0.34,6,128,1 month
random qr codes,Informational,n/a,0,1.0K,,n/a,n/a,12,0.88,0.04,6,121,1 month
reverse qr,Informational,n/a,0,1.0K,,n/a,n/a,59,0.00,0.33,Go to a snapshot of the SERP for reverse qr,93,1 month
reverse qr code,Informational,n/a,0,1.0K,,n/a,n/a,36,0.00,0.33,Go to a snapshot of the SERP for reverse qr code,82,1 month
roblox qr codes,Informational,n/a,0,1.0K,,n/a,n/a,39,0.00,0.33,6,104,1 month
rsvp qr code,Informational,n/a,0,1.0K,,n/a,n/a,18,3.01,1.00,5,128,1 month
scan and barcode,Commercial,n/a,0,1.0K,,n/a,n/a,68,0.96,0.53,Go to a snapshot of the SERP for scan and barcode,200,1 month
scan here,Informational,n/a,0,1.0K,,n/a,n/a,50,0.81,0.03,Go to a snapshot of the SERP for scan here,123,1 month
scan image,Informational,n/a,0,1.0K,,n/a,n/a,32,1.15,0.17,7,126,1 month
scan online,Commercial,n/a,0,1.0K,,n/a,n/a,71,1.06,0.17,Go to a snapshot of the SERP for scan online,116,1 month
scan qr code with google,Informational | Navigational,n/a,0,1.0K,,n/a,n/a,79,0.73,0.32,Go to a snapshot of the SERP for scan qr code with google,706M,1 month
scanneer,Commercial,n/a,0,1.0K,,n/a,n/a,53,1.14,0.50,8,248,1 month
scanner photo,Informational | Commercial,n/a,0,1.0K,,n/a,n/a,52,0.85,1.00,Go to a snapshot of the SERP for scanner photo,195,1 month
